Date.and.Time..UTC.,Receiver,Transmitter,Transmitter.Name,Transmitter.Serial,Sensor.Value,Sensor Unit,Station.Name,Latitude,Longitude
2011-02-07 19:24:13,VR2-4781,A69-1303-63643,Colin,120985,,,E23,-19.2592,146.9543
2011-02-07 19:25:27,VR2-4781,A69-1303-63643,Colin,120985,,,E23,-19.2592,146.9543
2011-02-07 19:26:36,VR2-4781,A69-1303-63643,Colin,120985,,,E23,-19.2592,146.9543
2011-02-07 19:27:36,VR2-4781,A69-1303-63643,Colin,120985,,,E23,-19.2592,146.9543
2011-02-07 19:28:46,VR2-4781,A69-1303-63643,Colin,120985,,,E23,-19.2592,146.9543
2011-02-07 19:29:48,VR2-4781,A69-1303-63643,Colin,120985,,,E23,-19.2592,146.9543
2011-02-07 19:32:15,VR2-4781,A69-1303-63643,Colin,120985,,,E23,-19.2592,146.9543
2011-02-07 19:33:20,VR2-4781,A69-1303-63643,Colin,120985,,,E23,-19.2592,146.9543
2011-02-07 19:34:11,VR2-4781,A69-1303-63643,Colin,120985,,,E23,-19.2592,146.9543
2011-02-07 19:35:05,VR2-4781,A69-1303-63643,Colin,120985,,,E23,-19.2592,146.9543
2011-02-07 19:37:09,VR2-4781,A69-1303-63643,Colin,120985,,,E23,-19.2592,146.9543
2011-02-07 19:39:03,VR2-4781,A69-1303-63643,Colin,120985,,,E23,-19.2592,146.9543
2011-02-07 19:40:14,VR2-4781,A69-1303-63643,Colin,120985,,,E23,-19.2592,146.9543
2011-02-07 19:41:17,VR2-4781,A69-1303-63643,Colin,120985,,,E23,-19.2592,146.9543
2011-02-07 19:43:48,VR2-4781,A69-1303-63643,Colin,120985,,,E23,-19.2592,146.9543
2011-02-07 19:44:59,VR2-4781,A69-1303-63643,Colin,120985,,,E23,-19.2592,146.9543
2011-02-07 19:47:20,VR2-4781,A69-1303-63643,Colin,120985,,,E23,-19.2592,146.9543
2011-02-07 19:48:36,VR2-4781,A69-1303-63643,Colin,120985,,,E23,-19.2592,146.9543
2011-02-07 19:51:58,VR2-4781,A69-1303-63643,Colin,120985,,,E23,-19.2592,146.9543
2011-02-07 19:55:14,VR2-4781,A69-1303-63643,Colin,120985,,,E23,-19.2592,146.9543
2011-02-07 19:58:17,VR2-4781,A69-1303-63643,Colin,120985,,,E23,-19.2592,146.9543
2011-02-07 20:00:15,VR2-4781,A69-1303-63643,Colin,120985,,,E23,-19.2592,146.9543
2011-02-07 20:01:10,VR2-4781,A69-1303-63643,Colin,120985,,,E23,-19.2592,146.9543
2011-02-07 20:06:46,VR2-4781,A69-1303-63643,Colin,120985,,,E23,-19.2592,146.9543
2011-02-07 20:07:49,VR2-4781,A69-1303-63643,Colin,120985,,,E23,-19.2592,146.9543
2011-02-07 23:19:31,VR2-4781,A69-1303-63643,Colin,120985,,,E23,-19.2592,146.9543
2011-02-08 01:28:57,VR2-5051,A69-1303-63643,Colin,120985,,,E24,-19.24632,146.96757
2011-02-08 01:29:54,VR2-5051,A69-1303-63643,Colin,120985,,,E24,-19.24632,146.96757
2011-02-08 01:30:58,VR2-5051,A69-1303-63643,Colin,120985,,,E24,-19.24632,146.96757
2011-02-08 01:33:35,VR2-5051,A69-1303-63643,Colin,120985,,,E24,-19.24632,146.96757
2011-02-08 01:34:36,VR2-5051,A69-1303-63643,Colin,120985,,,E24,-19.24632,146.96757
2011-02-08 01:35:49,VR2-5051,A69-1303-63643,Colin,120985,,,E24,-19.24632,146.96757
2011-02-08 01:36:57,VR2-5051,A69-1303-63643,Colin,120985,,,E24,-19.24632,146.96757
2011-02-08 01:38:57,VR2-5051,A69-1303-63643,Colin,120985,,,E24,-19.24632,146.96757
2011-02-08 01:41:33,VR2-5051,A69-1303-63643,Colin,120985,,,E24,-19.24632,146.96757
2011-02-08 01:42:50,VR2-5051,A69-1303-63643,Colin,120985,,,E24,-19.24632,146.96757
2011-02-08 01:44:06,VR2-5051,A69-1303-63643,Colin,120985,,,E24,-19.24632,146.96757
2011-02-08 01:45:19,VR2-5051,A69-1303-63643,Colin,120985,,,E24,-19.24632,146.96757
2011-02-08 01:46:25,VR2-5051,A69-1303-63643,Colin,120985,,,E24,-19.24632,146.96757
2011-02-08 01:47:20,VR2-5051,A69-1303-63643,Colin,120985,,,E24,-19.24632,146.96757
2011-02-08 01:51:48,VR2-5051,A69-1303-63643,Colin,120985,,,E24,-19.24632,146.96757
2011-02-08 02:57:32,VR2-5051,A69-1303-63643,Colin,120985,,,E24,-19.24632,146.96757
2011-02-08 03:01:02,VR2-5051,A69-1303-63643,Colin,120985,,,E24,-19.24632,146.96757
2011-02-08 03:08:34,VR2-5051,A69-1303-63643,Colin,120985,,,E24,-19.24632,146.96757
2011-02-08 03:10:55,VR2-5051,A69-1303-63643,Colin,120985,,,E24,-19.24632,146.96757
2011-02-08 03:14:46,VR2-5051,A69-1303-63643,Colin,120985,,,E24,-19.24632,146.96757
2011-02-08 03:22:54,VR2-5051,A69-1303-63643,Colin,120985,,,E24,-19.24632,146.96757
2011-02-08 03:30:20,VR2-5051,A69-1303-63643,Colin,120985,,,E24,-19.24632,146.96757
2011-02-08 03:38:07,VR2-5051,A69-1303-63643,Colin,120985,,,E24,-19.24632,146.96757
2011-02-08 03:40:18,VR2-5051,A69-1303-63643,Colin,120985,,,E24,-19.24632,146.96757
2011-02-08 05:01:55,VR2-4781,A69-1303-63643,Colin,120985,,,E23,-19.2592,146.9543
2011-02-08 05:02:50,VR2-4781,A69-1303-63643,Colin,120985,,,E23,-19.2592,146.9543
2011-02-08 05:03:49,VR2-4781,A69-1303-63643,Colin,120985,,,E23,-19.2592,146.9543
2011-02-08 05:09:53,VR2-4781,A69-1303-63643,Colin,120985,,,E23,-19.2592,146.9543
2011-02-08 05:11:04,VR2-4781,A69-1303-63643,Colin,120985,,,E23,-19.2592,146.9543
2011-02-08 05:13:24,VR2-4781,A69-1303-63643,Colin,120985,,,E23,-19.2592,146.9543
2011-02-08 05:14:40,VR2-4781,A69-1303-63643,Colin,120985,,,E23,-19.2592,146.9543
2011-02-08 05:15:53,VR2-4781,A69-1303-63643,Colin,120985,,,E23,-19.2592,146.9543
2011-02-08 05:17:00,VR2-4781,A69-1303-63643,Colin,120985,,,E23,-19.2592,146.9543
2011-02-08 05:17:54,VR2-4781,A69-1303-63643,Colin,120985,,,E23,-19.2592,146.9543
2011-02-08 05:18:55,VR2-4781,A69-1303-63643,Colin,120985,,,E23,-19.2592,146.9543
2011-02-08 05:20:07,VR2-4781,A69-1303-63643,Colin,120985,,,E23,-19.2592,146.9543
2011-02-08 05:21:14,VR2-4781,A69-1303-63643,Colin,120985,,,E23,-19.2592,146.9543
2011-02-08 05:22:07,VR2-4781,A69-1303-63643,Colin,120985,,,E23,-19.2592,146.9543
2011-02-08 05:25:07,VR2-4781,A69-1303-63643,Colin,120985,,,E23,-19.2592,146.9543
2011-02-08 05:26:09,VR2-4781,A69-1303-63643,Colin,120985,,,E23,-19.2592,146.9543
2011-02-08 05:27:24,VR2-4781,A69-1303-63643,Colin,120985,,,E23,-19.2592,146.9543
2011-02-08 05:28:34,VR2-4781,A69-1303-63643,Colin,120985,,,E23,-19.2592,146.9543
2011-02-08 05:30:51,VR2-4781,A69-1303-63643,Colin,120985,,,E23,-19.2592,146.9543
2011-02-08 05:32:03,VR2-4781,A69-1303-63643,Colin,120985,,,E23,-19.2592,146.9543
2011-02-08 05:33:08,VR2-4781,A69-1303-63643,Colin,120985,,,E23,-19.2592,146.9543
2011-02-08 05:33:59,VR2-4781,A69-1303-63643,Colin,120985,,,E23,-19.2592,146.9543
2011-02-08 05:34:53,VR2-4781,A69-1303-63643,Colin,120985,,,E23,-19.2592,146.9543
2011-02-08 05:35:51,VR2-4781,A69-1303-63643,Colin,120985,,,E23,-19.2592,146.9543
2011-02-08 05:36:58,VR2-4781,A69-1303-63643,Colin,120985,,,E23,-19.2592,146.9543
2011-02-08 05:37:54,VR2-4781,A69-1303-63643,Colin,120985,,,E23,-19.2592,146.9543
2011-02-08 05:38:58,VR2-4781,A69-1303-63643,Colin,120985,,,E23,-19.2592,146.9543
2011-02-08 05:40:15,VR2-4781,A69-1303-63643,Colin,120985,,,E23,-19.2592,146.9543
2011-02-08 05:41:32,VR2-4781,A69-1303-63643,Colin,120985,,,E23,-19.2592,146.9543
2011-02-08 05:42:47,VR2-4781,A69-1303-63643,Colin,120985,,,E23,-19.2592,146.9543
2011-02-08 05:43:57,VR2-4781,A69-1303-63643,Colin,120985,,,E23,-19.2592,146.9543
2011-02-08 05:46:15,VR2-4781,A69-1303-63643,Colin,120985,,,E23,-19.2592,146.9543
2011-02-08 05:49:24,VR2-4781,A69-1303-63643,Colin,120985,,,E23,-19.2592,146.9543
2011-02-08 05:50:20,VR2-4781,A69-1303-63643,Colin,120985,,,E23,-19.2592,146.9543
2011-02-08 05:52:35,VR2-4781,A69-1303-63643,Colin,120985,,,E23,-19.2592,146.9543
2011-02-08 12:12:19,VR2W-109109,A69-1303-63643,Colin,120985,,,E21,-19.28952,146.91738
2011-02-08 12:19:35,VR2W-109109,A69-1303-63643,Colin,120985,,,E21,-19.28952,146.91738
2011-02-08 12:21:55,VR2W-109109,A69-1303-63643,Colin,120985,,,E21,-19.28952,146.91738
2011-02-08 12:22:50,VR2W-109109,A69-1303-63643,Colin,120985,,,E21,-19.28952,146.91738
2011-02-08 12:23:51,VR2W-109109,A69-1303-63643,Colin,120985,,,E21,-19.28952,146.91738
2011-02-08 12:26:12,VR2W-109109,A69-1303-63643,Colin,120985,,,E21,-19.28952,146.91738
2011-02-08 12:27:08,VR2W-109109,A69-1303-63643,Colin,120985,,,E21,-19.28952,146.91738
2011-02-08 12:28:13,VR2W-109109,A69-1303-63643,Colin,120985,,,E21,-19.28952,146.91738
2011-02-08 12:29:03,VR2W-109109,A69-1303-63643,Colin,120985,,,E21,-19.28952,146.91738
2011-02-08 12:29:54,VR2W-109109,A69-1303-63643,Colin,120985,,,E21,-19.28952,146.91738
2011-02-08 12:30:49,VR2W-109109,A69-1303-63643,Colin,120985,,,E21,-19.28952,146.91738
2011-02-08 12:31:48,VR2W-109109,A69-1303-63643,Colin,120985,,,E21,-19.28952,146.91738
2011-02-08 12:32:59,VR2W-109109,A69-1303-63643,Colin,120985,,,E21,-19.28952,146.91738
2011-02-08 12:34:01,VR2W-109109,A69-1303-63643,Colin,120985,,,E21,-19.28952,146.91738
2011-02-08 12:35:16,VR2W-109109,A69-1303-63643,Colin,120985,,,E21,-19.28952,146.91738
2011-02-08 12:36:28,VR2W-109109,A69-1303-63643,Colin,120985,,,E21,-19.28952,146.91738
2011-02-08 12:37:33,VR2W-109109,A69-1303-63643,Colin,120985,,,E21,-19.28952,146.91738
2011-02-08 12:38:23,VR2W-109109,A69-1303-63643,Colin,120985,,,E21,-19.28952,146.91738
2011-02-08 12:39:15,VR2W-109109,A69-1303-63643,Colin,120985,,,E21,-19.28952,146.91738
2011-02-08 12:40:11,VR2W-109109,A69-1303-63643,Colin,120985,,,E21,-19.28952,146.91738
2011-02-08 12:41:13,VR2W-109109,A69-1303-63643,Colin,120985,,,E21,-19.28952,146.91738
2011-02-08 12:43:42,VR2W-109109,A69-1303-63643,Colin,120985,,,E21,-19.28952,146.91738
2011-02-08 12:44:49,VR2W-109109,A69-1303-63643,Colin,120985,,,E21,-19.28952,146.91738
2011-02-08 12:45:44,VR2W-109109,A69-1303-63643,Colin,120985,,,E21,-19.28952,146.91738
2011-02-08 14:38:36,VR2W-104913,A69-1303-63643,Colin,120985,,,E3,-19.2635,146.90357
2011-02-08 14:45:07,VR2W-104913,A69-1303-63643,Colin,120985,,,E3,-19.2635,146.90357
2011-02-08 15:09:16,VR2W-104913,A69-1303-63643,Colin,120985,,,E3,-19.2635,146.90357
2011-02-09 10:54:10,VR2W-104913,A69-1303-63643,Colin,120985,,,E3,-19.2635,146.90357
2011-02-09 10:56:02,VR2W-104913,A69-1303-63643,Colin,120985,,,E3,-19.2635,146.90357
2011-02-09 10:57:10,VR2W-104913,A69-1303-63643,Colin,120985,,,E3,-19.2635,146.90357
2011-02-09 10:58:07,VR2W-104913,A69-1303-63643,Colin,120985,,,E3,-19.2635,146.90357
2011-02-09 11:00:05,VR2W-104913,A69-1303-63643,Colin,120985,,,E3,-19.2635,146.90357
2011-02-09 11:01:02,VR2W-104913,A69-1303-63643,Colin,120985,,,E3,-19.2635,146.90357
2011-02-09 11:03:23,VR2W-104913,A69-1303-63643,Colin,120985,,,E3,-19.2635,146.90357
2011-02-09 11:04:42,VR2W-104913,A69-1303-63643,Colin,120985,,,E3,-19.2635,146.90357
2011-02-09 11:05:59,VR2W-104913,A69-1303-63643,Colin,120985,,,E3,-19.2635,146.90357
2011-02-09 11:07:15,VR2W-104913,A69-1303-63643,Colin,120985,,,E3,-19.2635,146.90357
2011-02-09 11:08:28,VR2W-104913,A69-1303-63643,Colin,120985,,,E3,-19.2635,146.90357
2011-02-09 11:09:35,VR2W-104913,A69-1303-63643,Colin,120985,,,E3,-19.2635,146.90357
2011-02-09 11:10:31,VR2W-104913,A69-1303-63643,Colin,120985,,,E3,-19.2635,146.90357
2011-02-09 11:11:34,VR2W-104913,A69-1303-63643,Colin,120985,,,E3,-19.2635,146.90357
2011-02-09 11:12:51,VR2W-104913,A69-1303-63643,Colin,120985,,,E3,-19.2635,146.90357
2011-02-09 11:14:07,VR2W-104913,A69-1303-63643,Colin,120985,,,E3,-19.2635,146.90357
2011-02-09 11:15:19,VR2W-104913,A69-1303-63643,Colin,120985,,,E3,-19.2635,146.90357
2011-02-09 11:16:25,VR2W-104913,A69-1303-63643,Colin,120985,,,E3,-19.2635,146.90357
2011-02-09 11:17:17,VR2W-104913,A69-1303-63643,Colin,120985,,,E3,-19.2635,146.90357
2011-02-09 11:19:17,VR2W-104913,A69-1303-63643,Colin,120985,,,E3,-19.2635,146.90357
2011-02-09 11:20:36,VR2W-104913,A69-1303-63643,Colin,120985,,,E3,-19.2635,146.90357
2011-02-09 11:21:54,VR2W-104913,A69-1303-63643,Colin,120985,,,E3,-19.2635,146.90357
2011-02-09 11:24:30,VR2W-104913,A69-1303-63643,Colin,120985,,,E3,-19.2635,146.90357
2011-02-09 11:25:46,VR2W-104913,A69-1303-63643,Colin,120985,,,E3,-19.2635,146.90357
2011-02-09 11:27:00,VR2W-104913,A69-1303-63643,Colin,120985,,,E3,-19.2635,146.90357
2011-02-09 11:30:15,VR2W-104913,A69-1303-63643,Colin,120985,,,E3,-19.2635,146.90357
2011-02-09 12:10:39,VR2W-104915,A69-1303-63643,Colin,120985,,,E4,-19.25257,146.91913
2011-02-09 12:15:02,VR2W-104915,A69-1303-63643,Colin,120985,,,E4,-19.25257,146.91913
2011-02-09 12:16:47,VR2W-104915,A69-1303-63643,Colin,120985,,,E4,-19.25257,146.91913
2011-02-09 12:17:46,VR2W-104915,A69-1303-63643,Colin,120985,,,E4,-19.25257,146.91913
2011-02-09 12:18:55,VR2W-104915,A69-1303-63643,Colin,120985,,,E4,-19.25257,146.91913
2011-02-09 12:19:54,VR2W-104915,A69-1303-63643,Colin,120985,,,E4,-19.25257,146.91913
2011-02-09 12:21:03,VR2W-104915,A69-1303-63643,Colin,120985,,,E4,-19.25257,146.91913
2011-02-09 12:22:04,VR2W-104915,A69-1303-63643,Colin,120985,,,E4,-19.25257,146.91913
2011-02-09 12:23:15,VR2W-104915,A69-1303-63643,Colin,120985,,,E4,-19.25257,146.91913
2011-02-09 12:24:20,VR2W-104915,A69-1303-63643,Colin,120985,,,E4,-19.25257,146.91913
2011-02-09 12:25:11,VR2W-104915,A69-1303-63643,Colin,120985,,,E4,-19.25257,146.91913
2011-02-09 12:26:03,VR2W-104915,A69-1303-63643,Colin,120985,,,E4,-19.25257,146.91913
2011-02-09 12:26:59,VR2W-104915,A69-1303-63643,Colin,120985,,,E4,-19.25257,146.91913
2011-02-09 12:28:03,VR2W-104915,A69-1303-63643,Colin,120985,,,E4,-19.25257,146.91913
2011-02-09 12:29:22,VR2W-104915,A69-1303-63643,Colin,120985,,,E4,-19.25257,146.91913
2011-02-09 12:30:40,VR2W-104915,A69-1303-63643,Colin,120985,,,E4,-19.25257,146.91913
2011-02-09 12:31:58,VR2W-104915,A69-1303-63643,Colin,120985,,,E4,-19.25257,146.91913
2011-02-09 12:33:14,VR2W-104915,A69-1303-63643,Colin,120985,,,E4,-19.25257,146.91913
2011-02-09 12:34:28,VR2W-104915,A69-1303-63643,Colin,120985,,,E4,-19.25257,146.91913
2011-02-09 12:35:38,VR2W-104915,A69-1303-63643,Colin,120985,,,E4,-19.25257,146.91913
2011-02-09 12:39:48,VR2W-104915,A69-1303-63643,Colin,120985,,,E4,-19.25257,146.91913
2011-02-09 12:40:44,VR2W-104915,A69-1303-63643,Colin,120985,,,E4,-19.25257,146.91913
2011-02-09 12:41:46,VR2W-104915,A69-1303-63643,Colin,120985,,,E4,-19.25257,146.91913
2011-02-09 13:44:00,VR2W-104785,A69-1303-63643,Colin,120985,,,E5,-19.23965,146.93622
2011-02-09 13:45:14,VR2W-104785,A69-1303-63643,Colin,120985,,,E5,-19.23965,146.93622
2011-02-09 13:46:25,VR2W-104785,A69-1303-63643,Colin,120985,,,E5,-19.23965,146.93622
2011-02-09 13:47:26,VR2W-104785,A69-1303-63643,Colin,120985,,,E5,-19.23965,146.93622
2011-02-09 13:48:41,VR2W-104785,A69-1303-63643,Colin,120985,,,E5,-19.23965,146.93622
2011-02-09 13:49:51,VR2W-104785,A69-1303-63643,Colin,120985,,,E5,-19.23965,146.93622
2011-02-09 13:50:53,VR2W-104785,A69-1303-63643,Colin,120985,,,E5,-19.23965,146.93622
2011-02-09 13:52:08,VR2W-104785,A69-1303-63643,Colin,120985,,,E5,-19.23965,146.93622
2011-02-09 13:53:19,VR2W-104785,A69-1303-63643,Colin,120985,,,E5,-19.23965,146.93622
2011-02-09 13:54:22,VR2W-104785,A69-1303-63643,Colin,120985,,,E5,-19.23965,146.93622
2011-02-09 13:55:40,VR2W-104785,A69-1303-63643,Colin,120985,,,E5,-19.23965,146.93622
2011-02-09 13:56:56,VR2W-104785,A69-1303-63643,Colin,120985,,,E5,-19.23965,146.93622
2011-02-09 13:58:09,VR2W-104785,A69-1303-63643,Colin,120985,,,E5,-19.23965,146.93622
2011-02-09 13:59:17,VR2W-104785,A69-1303-63643,Colin,120985,,,E5,-19.23965,146.93622
2011-02-09 14:19:42,VR2W-104785,A69-1303-63643,Colin,120985,,,E5,-19.23965,146.93622
2011-02-09 14:46:42,VR2W-104843,A69-1303-63643,Colin,120985,,,E6,-19.22823,146.95222
2011-02-09 14:53:09,VR2W-104843,A69-1303-63643,Colin,120985,,,E6,-19.22823,146.95222
2011-02-09 14:54:26,VR2W-104843,A69-1303-63643,Colin,120985,,,E6,-19.22823,146.95222
2011-02-09 14:55:41,VR2W-104843,A69-1303-63643,Colin,120985,,,E6,-19.22823,146.95222
2011-02-09 14:56:52,VR2W-104843,A69-1303-63643,Colin,120985,,,E6,-19.22823,146.95222
2011-02-09 15:01:44,VR2W-104843,A69-1303-63643,Colin,120985,,,E6,-19.22823,146.95222
2011-02-09 15:02:54,VR2W-104843,A69-1303-63643,Colin,120985,,,E6,-19.22823,146.95222
2011-02-09 15:03:55,VR2W-104843,A69-1303-63643,Colin,120985,,,E6,-19.22823,146.95222
2011-02-09 15:05:09,VR2W-104843,A69-1303-63643,Colin,120985,,,E6,-19.22823,146.95222
2011-02-09 17:03:23,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 17:07:11,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 17:08:20,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 17:09:19,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 17:10:28,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 17:11:28,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 17:12:39,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 17:13:43,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 17:15:01,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 17:16:18,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 17:17:35,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 17:18:49,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 17:19:58,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 17:20:57,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 17:22:07,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 17:23:07,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 17:24:19,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 17:25:24,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 17:26:15,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 17:27:08,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 17:28:05,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 17:29:11,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 17:30:04,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 17:31:02,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 17:33:00,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 17:33:57,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 17:35:01,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 17:35:51,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 17:37:33,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 17:38:28,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 17:39:30,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 17:41:57,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 17:43:00,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 17:44:19,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 17:45:37,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 17:46:54,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 17:48:10,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 17:49:23,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 17:50:30,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 17:51:26,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 17:52:29,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 17:53:46,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 17:55:02,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 17:56:15,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 17:57:23,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 17:58:19,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 17:59:22,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 18:00:40,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 18:01:57,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 18:03:12,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 18:04:23,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 18:05:26,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 18:06:45,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 18:08:03,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 18:09:19,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 18:12:49,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 18:15:25,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 18:16:41,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 18:20:02,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 18:22:08,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 18:23:16,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 18:24:11,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 18:25:14,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 18:27:43,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 18:28:51,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 18:30:52,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 18:31:42,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 18:32:34,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 18:34:28,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 18:35:39,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 18:36:43,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 18:38:01,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 18:39:19,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 18:40:36,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 18:41:51,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 18:43:03,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 18:44:07,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 18:44:56,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
2011-02-09 18:45:46,VR2W-105935,A69-1303-63643,Colin,120985,,,E7,-19.21652,146.96658
